ind1,ind2,SRI.observed,year,dyad
ind51,ind37,0.009556314,2011,ind37_ind51
ind52,ind37,0.078877005,2011,ind37_ind52
ind53,ind37,0.296402878,2011,ind37_ind53
ind57,ind37,0.010485651,2011,ind37_ind57
ind58,ind37,0,2011,ind37_ind58
ind59,ind37,0,2011,ind37_ind59
ind60,ind37,0.016334865,2011,ind37_ind60
ind61,ind37,0.19393512,2011,ind37_ind61
ind64,ind37,0.139063592,2011,ind37_ind64
ind65,ind37,0.076135637,2011,ind37_ind65
ind66,ind37,0.039331367,2011,ind37_ind66
ind68,ind37,0.003353454,2011,ind37_ind68
ind69,ind37,0.083529412,2011,ind37_ind69
ind70,ind37,0.039490446,2011,ind37_ind70
ind72,ind37,0.065918654,2011,ind37_ind72
ind74,ind37,0.119475138,2011,ind37_ind74
ind75,ind37,0,2011,ind37_ind75
ind76,ind37,0.019127774,2011,ind37_ind76
ind78,ind37,0.304060914,2011,ind37_ind78
ind79,ind37,0.008217446,2011,ind37_ind79
ind80,ind37,0,2011,ind37_ind80
ind83,ind37,0.003025719,2011,ind37_ind83
ind84,ind37,0,2011,ind37_ind84
ind85,ind37,0.115176152,2011,ind37_ind85
ind86,ind37,0.012667136,2011,ind37_ind86
ind90,ind37,0.008527132,2011,ind37_ind90
ind93,ind37,0.009411765,2011,ind37_ind93
ind94,ind37,0.003808073,2011,ind37_ind94
ind95,ind37,0.038657914,2011,ind37_ind95
ind96,ind37,0.003076923,2011,ind37_ind96
ind98,ind37,0.008196721,2011,ind37_ind98
ind100,ind37,0,2011,ind100_ind37
ind101,ind37,0,2011,ind101_ind37
ind2,ind15,0.016831683,2011,ind15_ind2
ind3,ind15,0.028950543,2011,ind15_ind3
ind6,ind15,0.036199095,2011,ind15_ind6
ind10,ind15,0.012121212,2011,ind10_ind15
ind11,ind15,0,2011,ind11_ind15
ind12,ind15,0.003333333,2011,ind12_ind15
ind13,ind15,0.042212518,2011,ind13_ind15
ind16,ind15,0.015102481,2011,ind15_ind16
ind17,ind15,0.048296899,2011,ind15_ind17
ind18,ind15,0.018672199,2011,ind15_ind18
ind22,ind15,0.021516393,2011,ind15_ind22
ind23,ind15,0.243902439,2011,ind15_ind23
ind25,ind15,0.024705222,2011,ind15_ind25
ind29,ind15,0.118863049,2011,ind15_ind29
ind31,ind15,0.038167939,2011,ind15_ind31
ind33,ind15,0.268623025,2011,ind15_ind33
ind39,ind15,0.388679245,2011,ind15_ind39
ind42,ind15,0.017598994,2011,ind15_ind42
ind43,ind15,0.154137713,2011,ind15_ind43
ind44,ind15,0.192352941,2011,ind15_ind44
ind45,ind15,0.201286174,2011,ind15_ind45
ind46,ind15,0.003631961,2011,ind15_ind46
ind47,ind15,0.280669145,2011,ind15_ind47
ind49,ind15,0.139650873,2011,ind15_ind49
ind50,ind15,0.046728972,2011,ind15_ind50
ind51,ind15,0.112068966,2011,ind15_ind51
ind52,ind15,0.00776699,2011,ind15_ind52
ind53,ind15,0.101501813,2011,ind15_ind53
ind57,ind15,0.355291577,2011,ind15_ind57
ind58,ind15,0.227432591,2011,ind15_ind58
ind59,ind15,0.07,2011,ind15_ind59
ind60,ind15,0.383186706,2011,ind15_ind60
ind61,ind15,0,2011,ind15_ind61
ind64,ind15,0.012487992,2011,ind15_ind64
ind65,ind15,0.032679739,2011,ind15_ind65
ind66,ind15,0.416206262,2011,ind15_ind66
ind68,ind15,0.166032953,2011,ind15_ind68
ind69,ind15,0.014423077,2011,ind15_ind69
ind70,ind15,0.029239766,2011,ind15_ind70
ind72,ind15,0.011789925,2011,ind15_ind72
ind74,ind15,0,2011,ind15_ind74
ind75,ind15,0.050377834,2011,ind15_ind75
ind76,ind15,0,2011,ind15_ind76
ind78,ind15,0.054497354,2011,ind15_ind78
ind79,ind15,0.21744325,2011,ind15_ind79
ind80,ind15,0.126582278,2011,ind15_ind80
ind83,ind15,0.074498567,2011,ind15_ind83
ind84,ind15,0,2011,ind15_ind84
ind85,ind15,0.003752345,2011,ind15_ind85
ind86,ind15,0.180574555,2011,ind15_ind86
ind90,ind15,0,2011,ind15_ind90
ind93,ind15,0,2011,ind15_ind93
ind94,ind15,0,2011,ind15_ind94
ind95,ind15,0.004739336,2011,ind15_ind95
ind96,ind15,0.009708738,2011,ind15_ind96
ind98,ind15,0.320276498,2011,ind15_ind98
ind100,ind15,0.154241645,2011,ind100_ind15
ind101,ind15,0.045655376,2011,ind101_ind15
ind2,ind6,0.058303887,2011,ind2_ind6
ind3,ind6,0.049382716,2011,ind3_ind6
ind10,ind6,0.001351351,2011,ind10_ind6
ind11,ind6,0.00754717,2011,ind11_ind6
ind12,ind6,0.001290323,2011,ind12_ind6
ind13,ind6,0.018255578,2011,ind13_ind6
ind16,ind6,0.011126565,2011,ind16_ind6
ind17,ind6,0.030914826,2011,ind17_ind6
ind18,ind6,0.038539554,2011,ind18_ind6
ind22,ind6,0.032667877,2011,ind22_ind6
ind23,ind6,0.040622299,2011,ind23_ind6
ind25,ind6,0.01896426,2011,ind25_ind6
ind29,ind6,0.021764706,2011,ind29_ind6
ind31,ind6,0.029976941,2011,ind31_ind6
ind33,ind6,0.019033675,2011,ind33_ind6
ind39,ind6,0.035714286,2011,ind39_ind6
ind42,ind6,0.024956971,2011,ind42_ind6
ind43,ind6,0.093823299,2011,ind43_ind6
ind44,ind6,0.034282018,2011,ind44_ind6
ind45,ind6,0.042722665,2011,ind45_ind6
ind46,ind6,0.04973822,2011,ind46_ind6
ind47,ind6,0.034858388,2011,ind47_ind6
ind49,ind6,0.018867925,2011,ind49_ind6
ind50,ind6,0.036553525,2011,ind50_ind6
ind51,ind6,0.060267857,2011,ind51_ind6
ind52,ind6,0.021775544,2011,ind52_ind6
ind53,ind6,0.025966184,2011,ind53_ind6
ind57,ind6,0.022249691,2011,ind57_ind6
ind58,ind6,0.011437908,2011,ind58_ind6
ind59,ind6,0,2011,ind59_ind6
ind60,ind6,0.024922118,2011,ind6_ind60
ind61,ind6,0,2011,ind6_ind61
ind64,ind6,0.00805153,2011,ind6_ind64
ind65,ind6,0.043076923,2011,ind6_ind65
ind66,ind6,0.03255814,2011,ind6_ind66
ind68,ind6,0,2011,ind6_ind68
ind69,ind6,0.084087969,2011,ind6_ind69
ind70,ind6,0.123434705,2011,ind6_ind70
ind72,ind6,0.021782178,2011,ind6_ind72
ind74,ind6,0.006525285,2011,ind6_ind74
ind75,ind6,0,2011,ind6_ind75
ind76,ind6,0,2011,ind6_ind76
ind78,ind6,0.043333333,2011,ind6_ind78
ind79,ind6,0.051601423,2011,ind6_ind79
ind80,ind6,0.013157895,2011,ind6_ind80
ind83,ind6,0.009404389,2011,ind6_ind83
ind84,ind6,0,2011,ind6_ind84
ind85,ind6,0.020667727,2011,ind6_ind85
ind86,ind6,0.01635514,2011,ind6_ind86
ind90,ind6,0,2011,ind6_ind90
ind93,ind6,0,2011,ind6_ind93
ind94,ind6,0.009646302,2011,ind6_ind94
ind95,ind6,0,2011,ind6_ind95
ind96,ind6,0.034482759,2011,ind6_ind96
ind98,ind6,0.043604651,2011,ind6_ind98
ind100,ind6,0.002132196,2011,ind100_ind6
ind101,ind6,0.02919708,2011,ind101_ind6
ind2,ind23,0.022550544,2011,ind2_ind23
ind3,ind23,0.03164557,2011,ind23_ind3
ind10,ind23,0.055032585,2011,ind10_ind23
ind11,ind23,0,2011,ind11_ind23
ind12,ind23,0.076479076,2011,ind12_ind23
ind13,ind23,0.112548512,2011,ind13_ind23
ind16,ind23,0.119133574,2011,ind16_ind23
ind17,ind23,0.147460938,2011,ind17_ind23
ind18,ind23,0.09214355,2011,ind18_ind23
ind22,ind23,0.024720893,2011,ind22_ind23
ind25,ind23,0.088614116,2011,ind23_ind25
ind29,ind23,0.219184891,2011,ind23_ind29
ind31,ind23,0.118607182,2011,ind23_ind31
ind33,ind23,0.203751066,2011,ind23_ind33
ind39,ind23,0.304670126,2011,ind23_ind39
ind42,ind23,0.078010175,2011,ind23_ind42
ind43,ind23,0.21481907,2011,ind23_ind43
ind44,ind23,0.288258208,2011,ind23_ind44
ind45,ind23,0.252760023,2011,ind23_ind45
ind46,ind23,0.024770642,2011,ind23_ind46
ind47,ind23,0.285493827,2011,ind23_ind47
ind49,ind23,0.066548358,2011,ind23_ind49
ind50,ind23,0.087305333,2011,ind23_ind50
ind51,ind23,0.071043165,2011,ind23_ind51
ind52,ind23,0.036747459,2011,ind23_ind52
ind53,ind23,0.200895077,2011,ind23_ind53
ind57,ind23,0.223632038,2011,ind23_ind57
ind58,ind23,0.1125,2011,ind23_ind58
ind59,ind23,0.026732673,2011,ind23_ind59
ind60,ind23,0.262416605,2011,ind23_ind60
ind61,ind23,0.062783661,2011,ind23_ind61
ind64,ind23,0.004491018,2011,ind23_ind64
ind65,ind23,0.027266028,2011,ind23_ind65
ind66,ind23,0.26629681,2011,ind23_ind66
ind68,ind23,0.120593692,2011,ind23_ind68
ind69,ind23,0.064383562,2011,ind23_ind69
ind70,ind23,0.020501139,2011,ind23_ind70
ind72,ind23,0.01399177,2011,ind23_ind72
ind74,ind23,0.081980519,2011,ind23_ind74
ind75,ind23,0.057492931,2011,ind23_ind75
ind76,ind23,0.011627907,2011,ind23_ind76
ind78,ind23,0.133134625,2011,ind23_ind78
ind79,ind23,0.058299595,2011,ind23_ind79
ind80,ind23,0.107142857,2011,ind23_ind80
ind83,ind23,0.021653543,2011,ind23_ind83
ind84,ind23,0,2011,ind23_ind84
ind85,ind23,0.047839506,2011,ind23_ind85
ind86,ind23,0.099331423,2011,ind23_ind86
ind90,ind23,0.002970297,2011,ind23_ind90
ind93,ind23,0,2011,ind23_ind93
ind94,ind23,0,2011,ind23_ind94
ind95,ind23,0.015192136,2011,ind23_ind95
ind96,ind23,0.010945274,2011,ind23_ind96
ind98,ind23,0.161133603,2011,ind23_ind98
ind100,ind23,0.080145719,2011,ind100_ind23
ind101,ind23,0.029927761,2011,ind101_ind23
ind2,ind69,0.088302752,2011,ind2_ind69
ind3,ind69,0.036096257,2011,ind3_ind69
ind10,ind69,0.043021033,2011,ind10_ind69
ind11,ind69,0,2011,ind11_ind69
ind12,ind69,0.019927536,2011,ind12_ind69
ind13,ind69,0.065302911,2011,ind13_ind69
ind16,ind69,0.062426384,2011,ind16_ind69
ind17,ind69,0.122171946,2011,ind17_ind69
ind18,ind69,0.092699884,2011,ind18_ind69
ind22,ind69,0.068604651,2011,ind22_ind69
ind25,ind69,0.106396453,2011,ind25_ind69
ind29,ind69,0.103648863,2011,ind29_ind69
ind31,ind69,0.10385369,2011,ind31_ind69
ind33,ind69,0.006737247,2011,ind33_ind69
ind39,ind69,0.036431227,2011,ind39_ind69
ind42,ind69,0.062758621,2011,ind42_ind69
ind43,ind69,0.129115558,2011,ind43_ind69
ind44,ind69,0.102375566,2011,ind44_ind69
ind45,ind69,0.071856287,2011,ind45_ind69
ind46,ind69,0.021768707,2011,ind46_ind69
ind47,ind69,0.066447908,2011,ind47_ind69
ind49,ind69,0,2011,ind49_ind69
ind50,ind69,0.096153846,2011,ind50_ind69
ind51,ind69,0.02484472,2011,ind51_ind69
ind52,ind69,0.069042316,2011,ind52_ind69
ind53,ind69,0.093966898,2011,ind53_ind69
ind57,ind69,0.011168385,2011,ind57_ind69
ind58,ind69,0.00623053,2011,ind58_ind69
ind59,ind69,0,2011,ind59_ind69
ind60,ind69,0.019832189,2011,ind60_ind69
ind61,ind69,0.024654832,2011,ind61_ind69
ind64,ind69,0.005149331,2011,ind64_ind69
ind65,ind69,0.042596349,2011,ind65_ind69
ind66,ind69,0.043602573,2011,ind66_ind69
ind68,ind69,0.003575685,2011,ind68_ind69
ind70,ind69,0.080662983,2011,ind69_ind70
ind72,ind69,0.028503563,2011,ind69_ind72
ind74,ind69,0.029818956,2011,ind69_ind74
ind75,ind69,0.009345794,2011,ind69_ind75
ind76,ind69,0.013452915,2011,ind69_ind76
ind78,ind69,0.123167155,2011,ind69_ind78
ind79,ind69,0.017297297,2011,ind69_ind79
ind80,ind69,0,2011,ind69_ind80
ind83,ind69,0,2011,ind69_ind83
ind84,ind69,0,2011,ind69_ind84
ind85,ind69,0.046413502,2011,ind69_ind85
ind86,ind69,0.014211886,2011,ind69_ind86
ind90,ind69,0.003100775,2011,ind69_ind90
ind93,ind69,0,2011,ind69_ind93
ind94,ind69,0,2011,ind69_ind94
ind95,ind69,0.01986755,2011,ind69_ind95
ind96,ind69,0,2011,ind69_ind96
ind98,ind69,0.020057307,2011,ind69_ind98
ind100,ind69,0.003671971,2011,ind100_ind69
ind101,ind69,0,2011,ind101_ind69
ind2,ind76,0,2011,ind2_ind76
ind3,ind76,0,2011,ind3_ind76
ind10,ind76,0.060218978,2011,ind10_ind76
ind11,ind76,0,2011,ind11_ind76
ind12,ind76,0.033557047,2011,ind12_ind76
ind13,ind76,0.01686747,2011,ind13_ind76
ind16,ind76,0.033546326,2011,ind16_ind76
ind17,ind76,0.018659295,2011,ind17_ind76
ind18,ind76,0.00658376,2011,ind18_ind76
ind22,ind76,0,2011,ind22_ind76
ind25,ind76,0.023159636,2011,ind25_ind76
ind29,ind76,0.016763378,2011,ind29_ind76
ind31,ind76,0.018998273,2011,ind31_ind76
ind33,ind76,0,2011,ind33_ind76
ind39,ind76,0,2011,ind39_ind76
ind42,ind76,0.032032032,2011,ind42_ind76
ind43,ind76,0.012254902,2011,ind43_ind76
ind44,ind76,0.010533708,2011,ind44_ind76
ind45,ind76,0.009463722,2011,ind45_ind76
ind46,ind76,0,2011,ind46_ind76
ind47,ind76,0.015424165,2011,ind47_ind76
ind49,ind76,0,2011,ind49_ind76
ind50,ind76,0.014925373,2011,ind50_ind76
ind51,ind76,0.012861736,2011,ind51_ind76
ind52,ind76,0.034482759,2011,ind52_ind76
ind53,ind76,0.018530774,2011,ind53_ind76
ind57,ind76,0,2011,ind57_ind76
ind58,ind76,0,2011,ind58_ind76
ind59,ind76,0,2011,ind59_ind76
ind60,ind76,0,2011,ind60_ind76
ind61,ind76,0.037254902,2011,ind61_ind76
ind64,ind76,0,2011,ind64_ind76
ind65,ind76,0.015686275,2011,ind65_ind76
ind66,ind76,0,2011,ind66_ind76
ind68,ind76,0,2011,ind68_ind76
ind70,ind76,0,2011,ind70_ind76
ind72,ind76,0,2011,ind72_ind76
ind74,ind76,0.048165138,2011,ind74_ind76
ind75,ind76,0,2011,ind75_ind76
ind78,ind76,0.017378711,2011,ind76_ind78
ind79,ind76,0,2011,ind76_ind79
ind80,ind76,0,2011,ind76_ind80
ind83,ind76,0,2011,ind76_ind83
ind84,ind76,0,2011,ind76_ind84
ind85,ind76,0,2011,ind76_ind85
ind86,ind76,0,2011,ind76_ind86
ind90,ind76,0.02238806,2011,ind76_ind90
ind93,ind76,0.078947368,2011,ind76_ind93
ind94,ind76,0.013157895,2011,ind76_ind94
ind95,ind76,0.135371179,2011,ind76_ind95
ind96,ind76,0,2011,ind76_ind96
ind98,ind76,0,2011,ind76_ind98
ind100,ind76,0,2011,ind100_ind76
ind101,ind76,0,2011,ind101_ind76
ind2,ind51,0.01384083,2011,ind2_ind51
ind3,ind51,0.01980198,2011,ind3_ind51
ind10,ind51,0.012517385,2011,ind10_ind51
ind11,ind51,0,2011,ind11_ind51
ind12,ind51,0.005270092,2011,ind12_ind51
ind13,ind51,0.01122449,2011,ind13_ind51
ind16,ind51,0.011938202,2011,ind16_ind51
ind17,ind51,0.009968847,2011,ind17_ind51
ind18,ind51,0.001973684,2011,ind18_ind51
ind22,ind51,0.063097514,2011,ind22_ind51
ind25,ind51,0.01317716,2011,ind25_ind51
ind29,ind51,0.032953865,2011,ind29_ind51
ind31,ind51,0.004542014,2011,ind31_ind51
ind33,ind51,0.0928,2011,ind33_ind51
ind39,ind51,0.101495726,2011,ind39_ind51
ind42,ind51,0.007698888,2011,ind42_ind51
ind43,ind51,0.06779661,2011,ind43_ind51
ind44,ind51,0.041365726,2011,ind44_ind51
ind45,ind51,0.039329934,2011,ind45_ind51
ind46,ind51,0,2011,ind46_ind51
ind47,ind51,0.094626168,2011,ind47_ind51
ind49,ind51,0.1,2011,ind49_ind51
ind50,ind51,0.007033248,2011,ind50_ind51
ind52,ind51,0,2011,ind51_ind52
ind53,ind51,0.013221154,2011,ind51_ind53
ind57,ind51,0.101488498,2011,ind51_ind57
ind58,ind51,0.099818512,2011,ind51_ind58
ind59,ind51,0.023255814,2011,ind51_ind59
ind60,ind51,0.081021088,2011,ind51_ind60
ind61,ind51,0.005952381,2011,ind51_ind61
ind64,ind51,0,2011,ind51_ind64
ind65,ind51,0.004531722,2011,ind51_ind65
ind66,ind51,0.079724409,2011,ind51_ind66
ind68,ind51,0.036796537,2011,ind51_ind68
ind70,ind51,0.001628664,2011,ind51_ind70
ind72,ind51,0.024439919,2011,ind51_ind72
ind74,ind51,0,2011,ind51_ind74
ind75,ind51,0.015503876,2011,ind51_ind75
ind78,ind51,0.014379085,2011,ind51_ind78
ind79,ind51,0.082397004,2011,ind51_ind79
ind80,ind51,0.032183908,2011,ind51_ind80
ind83,ind51,0.047457627,2011,ind51_ind83
ind84,ind51,0,2011,ind51_ind84
ind85,ind51,0.0064,2011,ind51_ind85
ind86,ind51,0.036855037,2011,ind51_ind86
ind90,ind51,0,2011,ind51_ind90
ind93,ind51,0,2011,ind51_ind93
ind94,ind51,0,2011,ind51_ind94
ind95,ind51,0,2011,ind51_ind95
ind96,ind51,0,2011,ind51_ind96
ind98,ind51,0.098130841,2011,ind51_ind98
ind100,ind51,0.050574713,2011,ind100_ind51
ind101,ind51,0.026717557,2011,ind101_ind51
ind2,ind74,0,2011,ind2_ind74
ind3,ind74,0,2011,ind3_ind74
ind10,ind74,0.141732283,2011,ind10_ind74
ind11,ind74,0.007633588,2011,ind11_ind74
ind12,ind74,0.206666667,2011,ind12_ind74
ind13,ind74,0.145601618,2011,ind13_ind74
ind16,ind74,0.208396947,2011,ind16_ind74
ind17,ind74,0.132305716,2011,ind17_ind74
ind18,ind74,0.124240378,2011,ind18_ind74
ind22,ind74,0.011594203,2011,ind22_ind74
ind25,ind74,0.162223915,2011,ind25_ind74
ind29,ind74,0.118034751,2011,ind29_ind74
ind31,ind74,0.183722804,2011,ind31_ind74
ind33,ind74,0,2011,ind33_ind74
ind39,ind74,0.010335917,2011,ind39_ind74
ind42,ind74,0.158911326,2011,ind42_ind74
ind43,ind74,0.028263795,2011,ind43_ind74
ind44,ind74,0.082028804,2011,ind44_ind74
ind45,ind74,0.053727334,2011,ind45_ind74
ind46,ind74,0,2011,ind46_ind74
ind47,ind74,0.007469655,2011,ind47_ind74
ind49,ind74,0,2011,ind49_ind74
ind50,ind74,0.105602061,2011,ind50_ind74
ind52,ind74,0.019310345,2011,ind52_ind74
ind53,ind74,0.125615764,2011,ind53_ind74
ind57,ind74,0.003147954,2011,ind57_ind74
ind58,ind74,0,2011,ind58_ind74
ind59,ind74,0,2011,ind59_ind74
ind60,ind74,0.00450045,2011,ind60_ind74
ind61,ind74,0.231927711,2011,ind61_ind74
ind64,ind74,0.083213773,2011,ind64_ind74
ind65,ind74,0.02022756,2011,ind65_ind74
ind66,ind74,0,2011,ind66_ind74
ind68,ind74,0,2011,ind68_ind74
ind70,ind74,0.014745308,2011,ind70_ind74
ind72,ind74,0.033653846,2011,ind72_ind74
ind75,ind74,0,2011,ind74_ind75
ind78,ind74,0.150033944,2011,ind74_ind78
ind79,ind74,0,2011,ind74_ind79
ind80,ind74,0,2011,ind74_ind80
ind83,ind74,0,2011,ind74_ind83
ind84,ind74,0,2011,ind74_ind84
ind85,ind74,0.006527415,2011,ind74_ind85
ind86,ind74,0,2011,ind74_ind86
ind90,ind74,0,2011,ind74_ind90
ind93,ind74,0,2011,ind74_ind93
ind94,ind74,0,2011,ind74_ind94
ind95,ind74,0.102409639,2011,ind74_ind95
ind96,ind74,0,2011,ind74_ind96
ind98,ind74,0.009535161,2011,ind74_ind98
ind100,ind74,0,2011,ind100_ind74
ind101,ind74,0,2011,ind101_ind74
ind2,ind86,0.007380074,2011,ind2_ind86
ind3,ind86,0.05982906,2011,ind3_ind86
ind10,ind86,0.010279001,2011,ind10_ind86
ind11,ind86,0,2011,ind11_ind86
ind12,ind86,0.005563282,2011,ind12_ind86
ind13,ind86,0.022580645,2011,ind13_ind86
ind16,ind86,0.002863278,2011,ind16_ind86
ind17,ind86,0.017374517,2011,ind17_ind86
ind18,ind86,0.006788866,2011,ind18_ind86
ind22,ind86,0,2011,ind22_ind86
ind25,ind86,0.004484305,2011,ind25_ind86
ind29,ind86,0.047263682,2011,ind29_ind86
ind31,ind86,0.021428571,2011,ind31_ind86
ind33,ind86,0.148214286,2011,ind33_ind86
ind39,ind86,0.109742441,2011,ind39_ind86
ind42,ind86,0.013357079,2011,ind42_ind86
ind43,ind86,0.061514196,2011,ind43_ind86
ind44,ind86,0.064738292,2011,ind44_ind86
ind45,ind86,0.061208875,2011,ind45_ind86
ind46,ind86,0,2011,ind46_ind86
ind47,ind86,0.122653317,2011,ind47_ind86
ind49,ind86,0.104591837,2011,ind49_ind86
ind50,ind86,0.021970706,2011,ind50_ind86
ind52,ind86,0.005415162,2011,ind52_ind86
ind53,ind86,0.022360248,2011,ind53_ind86
ind57,ind86,0.16918429,2011,ind57_ind86
ind58,ind86,0.118577075,2011,ind58_ind86
ind59,ind86,0.093877551,2011,ind59_ind86
ind60,ind86,0.151664612,2011,ind60_ind86
ind61,ind86,0,2011,ind61_ind86
ind64,ind86,0.017761989,2011,ind64_ind86
ind65,ind86,0.009693053,2011,ind65_ind86
ind66,ind86,0.134120172,2011,ind66_ind86
ind68,ind86,0.196185286,2011,ind68_ind86
ind70,ind86,0.023131673,2011,ind70_ind86
ind72,ind86,0.015350877,2011,ind72_ind86
ind75,ind86,0.135048232,2011,ind75_ind86
ind78,ind86,0.01002004,2011,ind78_ind86
ind79,ind86,0.211711712,2011,ind79_ind86
ind80,ind86,0.120547945,2011,ind80_ind86
ind83,ind86,0.05078125,2011,ind83_ind86
ind84,ind86,0,2011,ind84_ind86
ind85,ind86,0,2011,ind85_ind86
ind90,ind86,0,2011,ind86_ind90
ind93,ind86,0,2011,ind86_ind93
ind94,ind86,0,2011,ind86_ind94
ind95,ind86,0.011019284,2011,ind86_ind95
ind96,ind86,0.024896266,2011,ind86_ind96
ind98,ind86,0.158536585,2011,ind86_ind98
ind100,ind86,0.151933702,2011,ind100_ind86
ind101,ind86,0.080188679,2011,ind101_ind86
ind3,ind2,0.31372549,2011,ind2_ind3
ind10,ind2,0.028985507,2011,ind10_ind2
ind11,ind2,0,2011,ind11_ind2
ind12,ind2,0.023068051,2011,ind12_ind2
ind13,ind2,0.051886792,2011,ind13_ind2
ind16,ind2,0.022875817,2011,ind16_ind2
ind17,ind2,0.031933767,2011,ind17_ind2
ind18,ind2,0.053069054,2011,ind18_ind2
ind22,ind2,0.017964072,2011,ind2_ind22
ind25,ind2,0.0202977,2011,ind2_ind25
ind29,ind2,0.027237354,2011,ind2_ind29
ind31,ind2,0.038654259,2011,ind2_ind31
ind33,ind2,0.003731343,2011,ind2_ind33
ind39,ind2,0.014938489,2011,ind2_ind39
ind42,ind2,0.036624204,2011,ind2_ind42
ind43,ind2,0.064880113,2011,ind2_ind43
ind44,ind2,0.035108959,2011,ind2_ind44
ind45,ind2,0.057259714,2011,ind2_ind45
ind46,ind2,0.026052104,2011,ind2_ind46
ind47,ind2,0.029097963,2011,ind2_ind47
ind49,ind2,0.001677852,2011,ind2_ind49
ind50,ind2,0.049413218,2011,ind2_ind50
ind52,ind2,0.068148148,2011,ind2_ind52
ind53,ind2,0.045034642,2011,ind2_ind53
ind57,ind2,0.022900763,2011,ind2_ind57
ind58,ind2,0.011080332,2011,ind2_ind58
ind59,ind2,0,2011,ind2_ind59
ind60,ind2,0.021395349,2011,ind2_ind60
ind61,ind2,0.017811705,2011,ind2_ind61
ind64,ind2,0.033660589,2011,ind2_ind64
ind65,ind2,0.034076016,2011,ind2_ind65
ind66,ind2,0.022613065,2011,ind2_ind66
ind68,ind2,0,2011,ind2_ind68
ind70,ind2,0.043785311,2011,ind2_ind70
ind72,ind2,0.026186579,2011,ind2_ind72
ind75,ind2,0,2011,ind2_ind75
ind78,ind2,0.05408805,2011,ind2_ind78
ind79,ind2,0.014450867,2011,ind2_ind79
ind80,ind2,0.021390374,2011,ind2_ind80
ind83,ind2,0.002314815,2011,ind2_ind83
ind84,ind2,0,2011,ind2_ind84
ind85,ind2,0.012096774,2011,ind2_ind85
ind90,ind2,0.014925373,2011,ind2_ind90
ind93,ind2,0,2011,ind2_ind93
ind94,ind2,0,2011,ind2_ind94
ind95,ind2,0.009505703,2011,ind2_ind95
ind96,ind2,0,2011,ind2_ind96
ind98,ind2,0.012210012,2011,ind2_ind98
ind100,ind2,0,2011,ind100_ind2
ind101,ind2,0.00511509,2011,ind101_ind2
ind3,ind96,0,2011,ind3_ind96
ind10,ind96,0.005454545,2011,ind10_ind96
ind11,ind96,0.012820513,2011,ind11_ind96
ind12,ind96,0,2011,ind12_ind96
ind13,ind96,0.002457002,2011,ind13_ind96
ind16,ind96,0.001582278,2011,ind16_ind96
ind17,ind96,0.002773925,2011,ind17_ind96
ind18,ind96,0.01582517,2011,ind18_ind96
ind22,ind96,0.018716578,2011,ind22_ind96
ind25,ind96,0,2011,ind25_ind96
ind29,ind96,0.001292825,2011,ind29_ind96
ind31,ind96,0,2011,ind31_ind96
ind33,ind96,0.024193548,2011,ind33_ind96
ind39,ind96,0.010625738,2011,ind39_ind96
ind42,ind96,0.001998002,2011,ind42_ind96
ind43,ind96,0.007487521,2011,ind43_ind96
ind44,ind96,0.015838733,2011,ind44_ind96
ind45,ind96,0.000799361,2011,ind45_ind96
ind46,ind96,0,2011,ind46_ind96
ind47,ind96,0,2011,ind47_ind96
ind49,ind96,0,2011,ind49_ind96
ind50,ind96,0.006470165,2011,ind50_ind96
ind52,ind96,0.007159905,2011,ind52_ind96
ind53,ind96,0.00265428,2011,ind53_ind96
ind57,ind96,0.019138756,2011,ind57_ind96
ind58,ind96,0.023752969,2011,ind58_ind96
ind59,ind96,0,2011,ind59_ind96
ind60,ind96,0.011392405,2011,ind60_ind96
ind61,ind96,0,2011,ind61_ind96
ind64,ind96,0.004587156,2011,ind64_ind96
ind65,ind96,0.035940803,2011,ind65_ind96
ind66,ind96,0.013186813,2011,ind66_ind96
ind68,ind96,0.006622517,2011,ind68_ind96
ind70,ind96,0.057692308,2011,ind70_ind96
ind72,ind96,0.021806854,2011,ind72_ind96
ind75,ind96,0,2011,ind75_ind96
ind78,ind96,0.008052709,2011,ind78_ind96
ind79,ind96,0,2011,ind79_ind96
ind80,ind96,0.026217228,2011,ind80_ind96
ind83,ind96,0,2011,ind83_ind96
ind84,ind96,0,2011,ind84_ind96
ind85,ind96,0.068235294,2011,ind85_ind96
ind90,ind96,0,2011,ind90_ind96
ind93,ind96,0.021505376,2011,ind93_ind96
ind94,ind96,0.024390244,2011,ind94_ind96
ind95,ind96,0,2011,ind95_ind96
ind98,ind96,0.007604563,2011,ind96_ind98
ind100,ind96,0.025454545,2011,ind100_ind96
ind101,ind96,0,2011,ind101_ind96
ind3,ind64,0,2011,ind3_ind64
ind10,ind64,0.09875,2011,ind10_ind64
ind11,ind64,0,2011,ind11_ind64
ind12,ind64,0.122850123,2011,ind12_ind64
ind13,ind64,0.057407407,2011,ind13_ind64
ind16,ind64,0.11954993,2011,ind16_ind64
ind17,ind64,0.068757539,2011,ind17_ind64
ind18,ind64,0.109343936,2011,ind18_ind64
ind22,ind64,0.001416431,2011,ind22_ind64
ind25,ind64,0.09252669,2011,ind25_ind64
ind29,ind64,0.060520362,2011,ind29_ind64
ind31,ind64,0.078045222,2011,ind31_ind64
ind33,ind64,0,2011,ind33_ind64
